url,rawpoll_trump,rawpoll_clinton,rawpoll_johnson,rawpoll_mcmullin,state
https://datastudio.google.com/u/0/,26.47,48.01,5.24,0,Oregon
https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,36,50,7,0,Connecticut
https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,49,38,7,0,Tennessee
https://datastudio.google.com/u/0/,18.62,43.99,10.38,0,Vermont
https://datastudio.google.com/u/0/,26.89,48.27,7.23,0,California
https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,48,35,13,0,Indiana
https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,29,37,25,0,New Mexico
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,21.25,40.16,10.64,0,Hawaii
,42,.0033002,40,0,6North Carolina
https://datastudio.google.com/u/0/,22.82,50.2,7.02,0,Massachusetts
http://www.reuters.com/statesofthenation/,37.92,46.94,0,0,New Mexico
http://www.wvwvaf.org/wp-content/uploads/2016/06/Dcorps_WV_BG_06.30.16_for-release.pdf,32,44,16,0,Wisconsin
http://www.wvwvaf.org/wp-content/uploads/2016/06/Dcorps_WV_BG_06.30.16_for-release.pdf,45,39,10,0,Arizona
http://www.reuters.com/statesofthenation/,49.15,41.08,0,0,Arkansas
https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,41,43,10,0,Wisconsin
https://datastudio.google.com/u/0/,38.63,40.36,4.68,0,New Hampshire
http://www.reuters.com/statesofthenation/,53.99,35.33,0,0,Kentucky
https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,33,44,12,0,Connecticut
http://www.reuters.com/statesofthenation/,33.88,50.27,0,0,Maryland
https://datastudio.google.com/u/0/,30.04,41.23,6.6,0,Delaware
https://datastudio.google.com/u/0/,38.05,29.03,5.33,0,Nebraska
https://datastudio.google.com/u/0/,56.59,19.45,4.93,0,Alabama
http://www.reuters.com/statesofthenation/,50.8,35.91,0,0,Kansas
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,32.39,38.8,6.32,0,District of Columbia
https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,29,48,11,0,Massachusetts
http://www.reuters.com/statesofthenation/,45.02,45.03,0,0,Nevada
http://www.pressherald.com/2016/06/25/portland-press-herald-june-2016-poll-results/,35,42,0,0,Maine
https://datastudio.google.com/u/0/,43.74,28.89,7.39,0,Georgia
http://www.reuters.com/statesofthenation/,50.79,35.23,0,0,Missouri
http://myweb.loras.edu/Loras/PDF/PollIASurveyJune2016.pdf,31,44,6,0,Iowa
http://www.reuters.com/statesofthenation/,50.74,40.51,0,0,Iowa
http://www.babbagecofounder.com/2016/07/11/cofounder-pulse-poll-trump-leads-clinton-kentucky/,33.6,28.3,0,0,Kentucky
http://www.reuters.com/statesofthenation/,42.35,45.23,0,0,Pennsylvania
https://datastudio.google.com/u/0/,30.11,31.03,13.38,0,South Dakota
http://www.reuters.com/statesofthenation/,53.53,34.92,0,0,Indiana
https://datastudio.google.com/u/0/,33.6,39.65,5.16,0,Pennsylvania
https://datastudio.google.com/u/0/,33.06,35.2,12.95,0,Nevada
https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,60,29,7,0,Kentucky
http://www.reuters.com/statesofthenation/,39.05,39.35,0,0,Michigan
https://datastudio.google.com/u/0/,35.84,32.41,7.23,0,Ohio
https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47,44,7,0,Georgia
https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,51,31,10,0,Tennessee
http://www.reuters.com/statesofthenation/,54.47,30.94,0,0,Nebraska
https://datastudio.google.com/u/0/,39.24,20.82,8.53,0,Alaska
https://datastudio.google.com/u/0/,26.02,37.92,17.4,0,New Mexico
http://www.reuters.com/statesofthenation/,52.31,39.04,0,0,Montana
http://www.reuters.com/statesofthenation/,37.36,47.33,0,0,Connecticut
https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,45,40,8,0,Ohio
https://datastudio.google.com/u/0/,34.19,40.3,5.03,0,New Jersey
https://datastudio.google.com/u/0/,34.44,33.96,9.94,0,Nevada
http://www.reuters.com/statesofthenation/,41.36,43.63,0,0,Oregon
https://datastudio.google.com/u/0/,52.31,25.49,3.6,0,Mississippi
https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,52,29,7,0,Kentucky
https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,32,51,9,0,Oregon
http://www.reuters.com/statesofthenation/,47.02,33.39,0,0,Tennessee
https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,42,41,12,0,Arizona
https://icitizen.com/insights/oregon-poll-results-june-2016/,32,46,0,0,Oregon
http://projects.fivethirtyeight.com/polls/20160928_MI_1.pdf,41,46,8,0,Michigan
https://datastudio.google.com/u/0/,45.52,28.09,4.38,0,Arkansas
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,30.19,37.65,5.77,0,Rhode Island
http://www.reuters.com/statesofthenation/,42.81,44.36,0,0,Ohio
http://www.reuters.com/statesofthenation/,28.07,43.33,0,0,Delaware
https://datastudio.google.com/u/0/,35.15,33.3,7.28,0,Maine
https://datastudio.google.com/u/0/,28.94,32.75,13.28,0,Montana
http://www.wvwvaf.org/wp-content/uploads/2016/06/Dcorps_WV_BG_06.30.16_for-release.pdf,33,48,12,0,Michigan
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45.08,26.31,8.91,0,North Dakota
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,18.36,49.71,7.19,0,Vermont
https://datastudio.google.com/u/0/,27,40.86,7.23,0,Virginia
http://www.reuters.com/statesofthenation/,54.94,29.57,0,0,Oklahoma
https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47,40,8,0,Texas
https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,34,49,8,0,New Jersey
https://datastudio.google.com/u/0/,29.52,39.07,6.88,0,Illinois
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,58.22,16.57,14.78,0,Wyoming
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,27.83,33.34,8.49,0,Maine
https://datastudio.google.com/u/0/,41.89,31.28,7.83,0,North Carolina
https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,38,44,12,0,Colorado
https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,42,48,6,0,Pennsylvania
https://datastudio.google.com/u/0/,35.52,19.42,10.5,0,West Virginia
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,34.38,34.66,10.44,0,New Hampshire
http://www.reuters.com/statesofthenation/,30.81,53.43,0,0,Illinois
http://www.reuters.com/statesofthenation/,51.87,35.79,0,0,Louisiana
https://datastudio.google.com/u/0/,30.92,42.95,9.46,0,Kansas
https://datastudio.google.com/u/0/,24.67,45.41,8.26,0,Washington
http://www.reuters.com/statesofthenation/,56.14,31.94,0,0,Idaho
http://www.reuters.com/statesofthenation/,45.74,44.13,0,0,Arizona
http://www.cbsnews.com/news/poll-donald-trump-hillary-clinton-poll-florida-north-carolina-wisconsin-colorado-battleground-states/?platform=hootsuite,39,40,4,0,Colorado
https://datastudio.google.com/u/0/,45.73,30.6,4.85,0,Louisiana
https://datastudio.google.com/u/0/,31.59,43.2,2.79,0,Hawaii
https://datastudio.google.com/u/0/,28.19,38.58,9.21,0,Colorado
https://datastudio.google.com/u/0/,39.97,31.75,7.9,0,Texas
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,28.33,33.9,7.86,0,Delaware
http://kansashealth.org/sites/default/files/ZogbyPollResults.pdf,36,43,0,0,Kansas
http://www.publicpolicypolling.com/pdf/2015/PPP_Release_GA_60116.pdf,45,38,6,0,Georgia
http://bloximages.chicago2.vip.townnews.com/hutchnews.com/content/tncms/assets/v3/editorial/1/92/1926b6ac-a5f6-5a77-85b5-3231499f83d7/5794264c5bf4c.pdf.pdf,44,27,7,0,Kansas
http://www.reuters.com/statesofthenation/,40.95,44.19,0,0,Oregon
https://datastudio.google.com/u/0/,54.84,17.14,4.33,0,Mississippi
http://www.reuters.com/statesofthenation/,49.23,38.76,0,0,West Virginia
https://datastudio.google.com/u/0/,28.42,37.89,8.46,0,Minnesota
https://datastudio.google.com/u/0/,32.92,38.76,6.48,0,Arizona
http://www.reuters.com/statesofthenation/,41.67,42.97,0,0,Michigan
https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,31,58,5,0,New York
http://www.reuters.com/statesofthenation/,38.66,48.47,0,0,New Hampshire
https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,31,54,8,0,California
http://www.reuters.com/statesofthenation/,35.94,42.86,0,0,Minnesota
http://www.reuters.com/statesofthenation/,51.15,37.2,0,0,Mississippi
http://www.cbsnews.com/news/poll-donald-trump-hillary-clinton-poll-florida-north-carolina-wisconsin-colorado-battleground-states/?platform=hootsuite,42,44,2,0,North Carolina
https://datastudio.google.com/u/0/,35.91,22.59,14.24,0,Oklahoma
https://datastudio.google.com/u/0/,35.42,36.41,6.93,0,Arkansas
https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,43,47,7,0,North Carolina
https://datastudio.google.com/u/0/,43.51,18.72,8.14,0,Idaho
https://datastudio.google.com/u/0/,31.5,37.53,7.61,0,Connecticut
https://datastudio.google.com/u/0/,29.66,38.49,8.14,0,Missouri
http://www.reuters.com/statesofthenation/,35.21,49.39,0,0,Washington
https://datastudio.google.com/u/0/,33.54,32.23,15.06,0,Nevada
http://msnbcmedia.msn.com/i/MSNBC/Sections/NEWS/NBC%20NewsWSJMarist.pdf,48,41,0,0,Indiana
http://www.baynews9.com/content/news/baynews9/news/article.html/content/news/articles/cfn/2016/6/29/florida_decides_polls_presidential_race.html,42,46,2,0,Florida
https://datastudio.google.com/u/0/,35.16,32.6,6.86,0,Kentucky
https://datastudio.google.com/u/0/,30.85,37.61,7.76,0,Michigan
http://www.reuters.com/statesofthenation/,43.19,37.79,0,0,New Mexico
http://www.reuters.com/statesofthenation/,34.06,52.85,0,0,New York
http://www.reuters.com/statesofthenation/,30.28,53.52,0,0,Massachusetts
http://docs.hamptonu.edu/student/Survey_of_805_Likely_Voters_-_Virginia_Statewide_Survey_ndash_Presidential_Poll_2016_ndash_July_2016_20160715165247.pdf,39.2,38.8,0,0,Virginia
http://www.reuters.com/statesofthenation/,41.09,41.12,0,0,Wisconsin
http://www.reuters.com/statesofthenation/,43.82,42.05,0,0,Colorado
http://www.reuters.com/statesofthenation/,48.1,32.6,0,0,Texas
https://datastudio.google.com/u/0/,47.7,25.38,7.02,0,Tennessee
http://www.reuters.com/statesofthenation/,51.28,41.34,0,0,Arkansas
https://datastudio.google.com/u/0/,37.09,36.85,6.01,0,Florida
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,23.5,41.18,7,0,Rhode Island
https://texaspolitics.utexas.edu/blog/university-texas-texas-politics-project-poll-shows-trump-leading-clinton-amidst-signs-disunity,39,32,7,0,Texas
http://projects.fivethirtyeight.com/polls/20160711_targetpoint_statewide.pdf,46,45,0,0,Nevada
http://projects.fivethirtyeight.com/polls/20160711_targetpoint_statewide.pdf,41,45,0,0,Pennsylvania
http://projects.fivethirtyeight.com/polls/20160711_targetpoint_statewide.pdf,45,39,0,0,North Carolina
http://projects.fivethirtyeight.com/polls/20160711_targetpoint_statewide.pdf,43,46,0,0,Ohio
http://www.wmur.com/politics/new-hampshire-primary-source-new-poll-shows-tight-clintontrump-race-voter-interest-in-energy-issues/40407946,40,44,0,0,New Hampshire
http://www.reuters.com/statesofthenation/,39.71,41,0,0,Maine
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,27.69,47.31,7.91,0,Hawaii
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,28.42,37.56,6.54,0,Maine
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,43,22.75,5.61,0,South Dakota
https://datastudio.google.com/u/0/,30.76,41.72,5.53,0,New York
http://www.reuters.com/statesofthenation/,46.4,47.55,0,0,Florida
https://datastudio.google.com/u/0/,27.38,47.55,5.65,0,California
https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,40,44,9,0,Michigan
https://datastudio.google.com/u/0/,29.81,36.2,10.58,0,Iowa
https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,40,36,16,0,Iowa
https://datastudio.google.com/u/0/,32.52,35.1,9.37,0,Indiana
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45.58,23.8,9.48,0,North Dakota
http://www.reuters.com/statesofthenation/,50.55,43.47,0,0,South Carolina
https://datastudio.google.com/u/0/,45.73,28.3,5.09,0,South Carolina
http://www.reuters.com/statesofthenation/,49.42,38.88,0,0,Kansas
http://www.adn.com/politics/2016/08/21/voter-dissatisfaction-with-clinton-and-trump-has-libertarian-johnson-hoping-alaskans-go-third-party/,39,30,16,0,Alaska
http://www.wvwvaf.org/wp-content/uploads/2016/06/Dcorps_WV_BG_06.30.16_for-release.pdf,36,45,13,0,Pennsylvania
http://www.wvwvaf.org/wp-content/uploads/2016/06/Dcorps_WV_BG_06.30.16_for-release.pdf,41,41,14,0,Ohio
http://www.wvwvaf.org/wp-content/uploads/2016/06/Dcorps_WV_BG_06.30.16_for-release.pdf,44,44,9,0,Nevada
http://www.wvwvaf.org/wp-content/uploads/2016/06/Dcorps_WV_BG_06.30.16_for-release.pdf,38,48,8,0,North Carolina
,44,.0019235,44,0,New Hampshire
http://www.reuters.com/statesofthenation/,51.22,31.74,0,0,Nebraska
https://datastudio.google.com/u/0/,48.39,29.18,4.86,0,Alabama
http://www.reuters.com/statesofthenation/,41.48,37.63,0,0,Nevada
http://www.reuters.com/statesofthenation/,49.46,40.55,0,0,Iowa
https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,40,40,11,0,Texas
https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,37,39,13,0,Wisconsin
http://www.reuters.com/statesofthenation/,60.2,29.77,0,0,Montana
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,35.28,36.13,8.96,0,West Virginia
https://datastudio.google.com/u/0/,41.65,29.11,6.77,0,Nebraska
http://www.reuters.com/statesofthenation/,53.13,33.33,0,0,Indiana
https://datastudio.google.com/u/0/,29.76,30.14,17.9,0,New Mexico
http://www.reuters.com/statesofthenation/,53.43,35.77,0,0,Missouri
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,46.76,22.38,9.73,0,Wyoming
http://view2.fdu.edu/publicmind/2016/160525/,37,48,0,0,New Jersey
https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,32,47,11,0,Oregon
https://datastudio.google.com/u/0/,37.06,37.4,6.39,0,Pennsylvania
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,44.22,18.06,9.4,0,Alaska
https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,44,47,5,0,Florida
https://datastudio.google.com/u/0/,27.71,43.01,8.4,0,Wisconsin
http://www.reuters.com/statesofthenation/,37.48,47.21,0,0,Connecticut
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,34.93,27.8,8.95,0,Montana
https://datastudio.google.com/u/0/,32.62,41.69,4.98,0,New Jersey
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,21.78,47.85,8.68,0,District of Columbia
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,30.62,37.37,7.68,0,Delaware
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,19.93,38.94,12.98,0,Rhode Island
https://datastudio.google.com/u/0/,44.2,27.82,8.45,0,Oklahoma
http://www.oann.com/pollohio/,47.5,49,0,0,Ohio
https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,31,41,16,0,Washington
http://www.wvwvaf.org/wp-content/uploads/2016/06/Dcorps_WV_BG_06.30.16_for-release.pdf,41,41,10,0,New Hampshire
https://datastudio.google.com/u/0/,53.54,25.28,.98,0,Louisiana
http://www.reuters.com/statesofthenation/,37.51,47.35,0,0,Virginia
https://datastudio.google.com/u/0/,28.62,40.59,7.01,0,Maryland
https://datastudio.google.com/u/0/,33.55,36.04,6.43,0,Ohio
http://www.reuters.com/statesofthenation/,28.38,60.01,0,0,California
https://datastudio.google.com/u/0/,22.87,49.68,6.94,0,Massachusetts
http://talkbusiness.net/2016/06/tbp-hendrix-poll-trump-holds-lead-over-clinton-in-arkansas/,47,36,8,0,Arkansas
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,41.15,23.35,8.44,0,Alaska
http://www.reuters.com/statesofthenation/,43.72,46.37,0,0,North Carolina
https://datastudio.google.com/u/0/,28.75,44.09,6.08,0,Oregon
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,42.37,11.78,17.29,0,Idaho
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,20.7,34.78,15.6,0,New Hampshire
https://datastudio.google.com/u/0/,42.36,34.54,5.93,0,Florida
http://www.reuters.com/statesofthenation/,29.03,53.13,0,0,Maryland
http://www.reuters.com/statesofthenation/,54.2,34.25,0,0,Louisiana
http://www.desmoinesregister.com/story/news/politics/2016/06/16/poll-shows-clinton-grassley-leading-iowa/85947420/,41,44,0,0,Iowa
http://www.reuters.com/statesofthenation/,53.18,32.12,0,0,Oklahoma
http://www.reuters.com/statesofthenation/,23.53,45.64,0,0,Delaware
http://big.assets.huffingtonpost.com/VanderbiltTNSpring2016_FinalTopline0512.pdf,44,35,0,0,Tennessee
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,12.63,43.01,12.97,0,Vermont
http://www.reuters.com/statesofthenation/,52.94,40.11,0,0,Alabama
http://www.publicpolicypolling.com/pdf/2015/PPP_Release_WV_50316.pdf,57,30,0,0,West Virginia
http://www.reuters.com/statesofthenation/,49.74,26.46,0,0,Tennessee
http://www.reuters.com/statesofthenation/,55.85,30.1,0,0,Idaho
https://datastudio.google.com/u/0/,25.35,42.41,6.8,0,Illinois
http://americanresearchgroup.com/pres2016/nh16-1.html,42,47,0,0,New Hampshire
https://datastudio.google.com/u/0/,40.67,29.61,7.07,0,Kentucky
http://www.reuters.com/statesofthenation/,33.76,43.91,0,0,Minnesota
https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,43,30,17,0,Kansas
http://www.reuters.com/statesofthenation/,36.92,46.81,0,0,Washington
http://www.reuters.com/statesofthenation/,54.04,39.41,0,0,West Virginia
https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/avb7831q36/ForRelease_OH_20160717.pdf,40,44,5,0,Ohio
http://www.reuters.com/statesofthenation/,36.18,51.5,0,0,Illinois
http://www.reuters.com/statesofthenation/,43.13,40.11,0,0,Colorado
https://datastudio.google.com/u/0/,29.59,41.3,7.37,0,Kansas
https://datastudio.google.com/u/0/,31.8,39,6.07,0,Connecticut
http://www.reuters.com/statesofthenation/,37.08,50.38,0,0,Virginia
http://opinionsavvy.com/wp-content/uploads/2016/08/OS-FL-General-8.11.16.pdf,44.3,45.2,5.9,0,Florida
http://www.reuters.com/statesofthenation/,35.71,49.02,0,0,New Hampshire
http://zogbyanalytics.com/news/747-ohio-likely-voters-choose-clinton-and-sanders-over-trump,33,38,6,0,Ohio
https://datastudio.google.com/u/0/,40.37,33.42,8.06,0,Texas
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,35.13,34.5,7.02,0,Arkansas
http://www.reuters.com/statesofthenation/,58.25,35.29,0,0,Mississippi
http://www.reuters.com/statesofthenation/,46.46,45.69,0,0,Pennsylvania
https://datastudio.google.com/u/0/,31.48,36.67,10.22,0,Colorado
https://datastudio.google.com/u/0/,41.49,28.63,9.14,0,Tennessee
http://www.reuters.com/statesofthenation/,39.63,42.89,0,0,Wisconsin
https://datastudio.google.com/u/0/,32.04,40.36,7.92,0,Virginia
https://datastudio.google.com/u/0/,40.95,33.23,7.28,0,South Carolina
https://datastudio.google.com/u/0/,28.24,37.46,8.74,0,Minnesota
http://www.rebootillinois.com/2016/06/10/featured-articles/richmiller/capitol-fax-poll-voters-blame-michael-madigan-for-budget-mess/59655/,35,47,7,0,Illinois
http://www.reuters.com/statesofthenation/,45.16,49.08,0,0,Florida
http://www.reuters.com/statesofthenation/,31.09,53.07,0,0,Massachusetts
https://datastudio.google.com/u/0/,25.27,42.92,9.78,0,Washington
https://datastudio.google.com/u/0/,55.11,18.35,6.82,0,Alabama
http://www.reuters.com/statesofthenation,22.13,44.1,0,0,Delaware
https://datastudio.google.com/u/0/,31.27,43.02,4.69,0,New York
http://www.wsbtv.com/news/politics/clinton-trump-deadlocked-in-latest-georgia-poll/415167092,46,46,4,0,Georgia
https://gqrr.app.box.com/s/57r0g708p8w2w1l77g3uv38j9uli5ght,33,54,0,0,California
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,56.57,20.26,5.25,0,Mississippi
https://datastudio.google.com/u/0/,39.2,31.5,7.79,0,Georgia
https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,37,37,16,0,Colorado
https://datastudio.google.com/u/0/,28.33,46.59,6.95,0,California
https://datastudio.google.com/u/0/,30.86,29.97,11.39,0,Iowa
http://www.reuters.com/statesofthenation/,29.97,53.44,0,0,New York
http://www.reuters.com/statesofthenation/,49.8,41.42,0,0,Arkansas
http://www.reuters.com/statesofthenation/,51.13,28.51,0,0,Texas
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,42.45,21.3,9.5,0,Wyoming
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,44.62,21.6,14.61,0,Oklahoma
https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,36,43,13,0,Virginia
http://www.reuters.com/statesofthenation/,55.65,27.75,0,0,Nebraska
https://drive.google.com/file/d/0BzYWYWbqPbrFYmpfbExFNm1wYjQ/view?pref=2&pli=1,40,31,0,0,Indiana
http://americansforresponsiblesolutions.org/files/2016/08/Polling-Memo.pdf,37,50,0,0,New Hampshire
https://datastudio.google.com/u/0/,31.95,34.39,9.23,0,Missouri
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,23.55,41.35,4.8,0,Hawaii
https://datastudio.google.com/u/0/,41.32,32.56,5.64,0,North Carolina
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45.78,23.7,4.3,0,Nebraska
http://www.reuters.com/statesofthenation/,47.86,41.65,0,0,Arizona
http://www.reuters.com/statesofthenation/,32.89,52.06,0,0,Maine
https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,31,51,8,0,New York
http://www.reuters.com/statesofthenation/,48.91,44.55,0,0,South Carolina
http://big.assets.huffingtonpost.com/WIPollSlides.pdf,31,43,0,0,Wisconsin
https://datastudio.google.com/u/0/,33.82,37.8,10.52,0,Arizona
http://www.reuters.com/statesofthenation/,51.62,38.27,0,0,Kansas
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,52.23,22.99,5.48,0,West Virginia
http://www.reuters.com/statesofthenation,46.87,39.93,0,0,Montana
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,35.62,27.78,12.76,0,Nevada
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,25.62,44.27,9.98,0,District of Columbia
https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,39,37,13,0,Arizona
http://www.reuters.com/statesofthenation/,52.69,33.97,0,0,Missouri
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,17.28,47.02,15.58,0,Maine
http://gravismarketing.com/polling-and-market-research/virginia-election-poll052016/,38,44,6,0,Virginia
http://www.reuters.com/statesofthenation/,43.91,41.39,0,0,Iowa
http://www.reuters.com/statesofthenation/,42.88,46.34,0,0,Ohio
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,29.36,30.84,14.66,0,Alaska
http://www.reuters.com/statesofthenation/,40.55,43.35,0,0,Nevada
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,35.73,24.67,9.14,0,Idaho
https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,40,37,13,0,Ohio
https://datastudio.google.com/u/0/,33.29,36.14,10.73,0,Indiana
https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,28.46,42.32,12.52,0,New Mexico
https://datastudio.google.com/u/0/,23.57,50.03,8.11,0,Massachusetts
http://www.reuters.com/statesofthenation/,55.94,32.07,0,0,Indiana
http://www.reuters.com/statesofthenation/,47.6,38.01,0,0,New Mexico
http://www.reuters.com/statesofthenation/,47.77,39.99,0,0,Georgia
https://datastudio.google.com/u/0/,26.86,43.47,8.3,0,Maryland
http://www.reuters.com/statesofthenation/,40.14,45.75,0,0,Connecticut
https://datastudio.google.com/u/0/,28.11,40.19,7.93,0,Oregon
